SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,facility_near,hospital_near_km,hospital_near_min,supply_tot,news_3month,news_6month,supply.ratio
3116,3116,A11-1,12566_A11-1,0,46F,L,12566,1st,N,n,0,RESI,0,3,-3,2,1,0,50,n,n,n,N,N,N,0,3,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3119,3119,A11-1,12569_A11-1,8960000,46F,W,12569,1st,N,n,0,RESI,0,8,0,1,9,102,35,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3121,3121,A11-1,12571_A11-1,0,46F,L,12571,1st,N,n,0,RESI,0,0,-5,1,2,0,54,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3123,3123,A11-1,12572_A11-1,0,46F,L,12572,1st,N,n,1,RESI,0,6,0,1,4,0,53,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3125,3125,A11-1,12582_A11-1,0,46F,L,12582,1st,N,n,0,RESI,0,4,0,1,5,0,26,n,n,n,N,N,N,0,0,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3128,3128,A11-1,12587_A11-1,0,46F,W,12587,1st,N,n,0,RESI,0,7,0,2,6,0,49,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3131,3131,A11-1,13005_A11-1,0,46F,L,13005,1st,N,n,0,RESI,0,4,0,1,0,0,50,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3133,3133,A11-1,13007_A11-1,0,46F,W,13007,1st,N,n,1,RESI,0,10,0,1,5,0,57,n,n,n,N,N,N,0,3,1,3,0,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3135,3135,A11-1,13018_A11-1,0,46F,L,13018,1st,N,n,2,RESI,0,6,0,2,2,0,34,n,n,n,N,N,N,0,1,2,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3138,3138,A11-1,13024_A11-1,0,46F,W,13024,1st,N,n,0,RESI,0,6,-3,3,2,0,48,n,n,n,N,N,N,0,2,3,1,0,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3173,3173,A11-1,50055_A11-1,1150000,46F,W,50055,1st,N,n,0,RESI,6,12,0,1,13,23,43,Y,Y,n,N,N,N,0,2,1,3,0,3,3,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3204,3204,A11-1,50086_A11-1,560000,46F,W,50086,1st,N,n,0,RESI,6,9,0,2,2,28,72,n,n,n,N,N,N,0,3,2,1,0,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3395,3395,A11-1,50295_A11-1,890000,46F,L,50295,1st,N,n,0,RESI,5,5,0,1,1,9,69,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3397,3397,A11-1,50297_A11-1,3700000,46F,L,50297,1st,N,n,0,RESI,5,5,0,1,0,37,67,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3415,3415,A11-1,50310_A11-1,1160000,46F,L,50310,1st,5R,n,0,RESI,4,4,0,1,0,25,65,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3417,3417,A11-1,50311_A11-1,0,46F,L,50311,1st,N,n,0,RESI,6,6,0,1,3,0,66,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3433,3433,A11-1,50339_A11-1,3000000,46F,L,50339,1st,N,n,0,RESI,4,4,0,1,0,30,66,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3456,3456,A11-1,50372_A11-1,0,46F,L,50372,1st,4R,n,0,RESI,4,4,-3,3,1,0,51,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3488,3488,A11-1,50400_A11-1,2200000,46F,W,50400,1st,N,n,0,RESI,7,7,0,1,5,22,73,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3528,3528,A11-1,50435_A11-1,2100000,46F,L,50435,1st,N,n,0,RESI,5,5,0,1,1,21,68,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3610,3610,A11-1,50565_A11-1,2500000,46F,L,50565,1st,3R,n,0,RESI,4,4,0,1,0,25,61,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3637,3637,A11-1,50598_A11-1,5860000,46F,L,50598,1st,N,n,0,RESI,5,5,-3,1,1,91,67,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3639,3639,A11-1,50614_A11-1,2240000,46F,W,50614,1st,N,n,0,RESI,6,9,0,2,2,32,54,Y,n,n,N,N,N,0,3,2,1,0,3,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3647,3647,A11-1,50624_A11-1,560000,46F,L,50624,1st,N,n,0,RESI,2,2,-3,1,1,28,72,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3656,3656,A11-1,50637_A11-1,0,46F,W,50637,1st,2R,n,0,RESI,6,9,0,2,2,0,81,n,n,n,N,N,N,0,3,2,1,0,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3718,3718,A11-1,50696_A11-1,0,46F,L,50696,1st,N,n,0,RESI,5,5,0,1,2,0,75,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3774,3774,A11-1,50757_A11-1,0,46F,W,50757,1st,N,n,0,RESI,5,8,0,1,4,0,41,Y,n,n,N,N,N,0,2,1,2,0,3,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3790,3790,A11-1,50768_A11-1,670000,46F,W,50768,1st,N,n,0,RESI,5,8,0,1,4,29,43,Y,n,n,N,N,N,0,2,1,2,0,3,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
3834,3834,A11-1,50810_A11-1,0,46F,L,50810,1st,6R,n,0,RESI,4,4,0,1,4,0,32,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4043,4043,A11-1,51121_A11-1,0,46F,L,51121,1st,N,n,0,RESI,0,2,0,1,1,0,27,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4045,4045,A11-1,51139_A11-1,0,46F,L,51139,1st,N,n,0,RESI,0,6,0,1,17,0,45,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4050,4050,A11-1,51150_A11-1,1100000,46F,L,51150,1st,N,n,0,RESI,0,0,-3,1,2,11,35,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4052,4052,A11-1,51151_A11-1,500000,46F,L,51151,1st,N,n,0,RESI,0,4,0,1,3,9,36,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4054,4054,A11-1,51164_A11-1,0,46F,W,51164,1st,N,n,1,RESI,0,9,0,3,6,0,55,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4058,4058,A11-1,51184_A11-1,2400000,46F,W,51184,1st,N,n,2,RESI,0,7,0,3,2,24,37,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4062,4062,A11-1,51186_A11-1,240000,46F,L,51186,1st,N,n,0,RESI,0,2,0,1,1,12,28,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4064,4064,A11-1,51194_A11-1,0,46F,W,51194,1st,N,n,2,RESI,0,10,0,3,9,0,42,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4068,4068,A11-1,51224_A11-1,1520000,46F,W,51224,1st,N,n,0,RESI,0,8,0,3,3,16,55,n,n,n,N,N,N,0,3,3,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4072,4072,A11-1,51225_A11-1,0,46F,L,51225,1st,N,n,1,RESI,0,5,0,1,3,0,46,n,n,n,N,N,N,0,2,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4074,4074,A11-1,51231_A11-1,0,46F,L,51231,1st,N,n,0,RESI,0,2,0,1,1,0,23,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4076,4076,A11-1,51237_A11-1,700000,46F,W,51237,1st,N,n,2,RESI,0,7,0,2,0,7,51,n,n,n,N,N,N,0,3,2,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4079,4079,A11-1,51242_A11-1,840000,46F,L,51242,1st,N,n,0,RESI,0,3,0,1,1,26,36,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4081,4081,A11-1,51251_A11-1,1090000,46F,W,51251,1st,N,n,2,RESI,0,7,0,2,3,25,34,n,n,n,N,N,N,0,1,2,2,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4084,4084,A11-1,51257_A11-1,0,46F,W,51257,1st,N,n,1,RESI,0,9,0,1,5,0,44,n,n,n,N,N,N,0,2,1,3,0,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4086,4086,A11-1,51261_A11-1,1000000,46F,L,51261,1st,N,n,2,RESI,0,6,0,3,0,10,37,n,n,n,N,N,N,0,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4090,4090,A11-1,51279_A11-1,0,46F,L,51279,1st,N,n,0,RESI,0,2,-3,1,6,0,38,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4092,4092,A11-1,51286_A11-1,3200000,46F,L,51286,1st,N,n,0,RESI,0,2,0,1,0,32,34,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4098,4098,A11-1,51304_A11-1,2700000,46F,L,51304,1st,N,n,0,RESI,0,2,0,1,1,27,29,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4100,4100,A11-1,51316_A11-1,0,46F,W,51316,1st,N,n,1,RESI,0,8,0,3,17,0,48,n,n,n,N,N,N,0,2,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4109,4109,A11-1,51328_A11-1,1000000,46F,L,51328,1st,N,n,1,RESI,0,4,0,2,2,10,38,n,n,n,N,N,N,0,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4116,4116,A11-1,51338_A11-1,1350000,46F,L,51338,1st,N,n,1,RESI,0,6,-3,3,16,16,54,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4122,4122,A11-1,51346_A11-1,3000000,46F,L,51346,1st,N,n,0,RESI,0,4,0,1,16,30,26,n,n,n,N,N,N,0,0,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4124,4124,A11-1,51350_A11-1,0,46F,W,51350,1st,N,n,0,RESI,0,9,0,3,9,0,50,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4128,4128,A11-1,51362_A11-1,0,46F,L,51362,1st,N,n,2,RESI,0,3,-5,3,5,0,29,n,n,n,N,N,N,0,0,3,3,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4135,4135,A11-1,51364_A11-1,1080000,46F,W,51364,1st,N,n,2,RESI,0,8,0,3,1,37,39,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4139,4139,A11-1,51365_A11-1,7800000,46F,W,51365,1st,N,n,1,RESI,0,10,0,2,10,79,46,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4142,4142,A11-1,51379_A11-1,2500000,46F,W,51379,1st,N,n,1,RESI,0,9,0,3,17,28,53,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4152,4152,A11-1,51404_A11-1,1340000,46F,L,51404,1st,N,n,0,RESI,0,1,0,1,0,34,25,n,n,n,N,N,N,0,0,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4158,4158,A11-1,51434_A11-1,0,46F,W,51434,1st,N,n,0,RESI,0,7,0,1,6,0,57,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4163,4163,A11-1,51440_A11-1,2800000,46F,L,51440,1st,N,n,0,RESI,0,6,0,3,0,28,57,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4168,4168,A11-1,51446_A11-1,1100000,46F,W,51446,1st,N,n,0,RESI,0,7,0,1,7,22,22,Y,n,n,N,N,N,0,0,1,3,0,3,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4173,4173,A11-1,51469_A11-1,1740000,46F,W,51469,1st,N,n,1,RESI,0,8,0,2,3,87,35,n,n,n,N,N,N,0,1,2,2,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4185,4185,A11-1,51499_A11-1,900000,46F,L,51499,1st,N,n,0,RESI,0,3,0,1,0,33,41,n,n,n,N,N,N,0,2,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4189,4189,A11-1,51504_A11-1,1220000,46F,L,51504,1st,N,n,1,RESI,0,5,0,2,1,25,45,n,n,n,N,N,N,0,2,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4192,4192,A11-1,51510_A11-1,8200000,46F,W,51510,1st,N,n,0,RESI,0,8,0,1,33,82,35,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4194,4194,A11-1,51536_A11-1,4200000,46F,L,51536,1st,N,n,0,RESI,0,3,0,1,0,42,36,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4198,4198,A11-1,51552_A11-1,0,46F,L,51552,1st,N,n,0,RESI,0,3,-3,2,1,0,53,n,n,n,N,N,N,0,3,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4206,4206,A11-1,51573_A11-1,0,46F,L,51573,1st,N,n,1,RESI,0,6,0,2,3,0,45,n,n,n,N,N,N,0,2,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4209,4209,A11-1,51587_A11-1,4150000,46F,W,51587,1st,N,n,2,RESI,0,10,0,3,1,61,38,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4213,4213,A11-1,51609_A11-1,3700000,46F,W,51609,1st,N,n,0,RESI,0,8,0,1,9,89,38,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,3,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4215,4215,A11-1,51615_A11-1,260000,46F,W,51615,1st,N,n,2,RESI,0,12,0,3,16,9,39,n,n,n,N,N,N,0,1,3,3,2,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4219,4219,A11-1,51640_A11-1,2800000,46F,W,51640,1st,N,n,0,RESI,0,8,0,1,4,28,46,Y,n,n,N,N,N,0,2,1,2,0,3,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4223,4223,A11-1,51661_A11-1,0,46F,L,51661,1st,N,n,1,RESI,0,6,0,2,2,0,57,n,n,n,N,N,N,0,3,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4226,4226,A11-1,51671_A11-1,930000,46F,W,51671,1st,N,n,0,RESI,0,11,0,3,3,10,53,n,Y,n,N,N,N,0,3,3,2,0,0,3,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4230,4230,A11-1,51675_A11-1,4400000,46F,L,51675,1st,N,n,0,RESI,0,6,0,2,0,44,52,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4233,4233,A11-1,51682_A11-1,3200000,46F,L,51682,1st,N,n,0,RESI,0,3,0,1,1,32,36,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4238,4238,A11-1,51685_A11-1,3000000,46F,L,51685,1st,N,n,1,RESI,0,4,0,2,1,30,38,n,n,n,N,N,N,0,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4244,4244,A11-1,51701_A11-1,4500000,46F,L,51701,1st,N,n,0,RESI,0,6,0,1,1,45,55,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4246,4246,A11-1,51715_A11-1,310000,46F,L,51715,1st,N,n,0,RESI,0,4,-3,2,5,11,45,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4254,4254,A11-1,51746_A11-1,840000,46F,L,51746,1st,N,n,0,RESI,0,1,0,1,0,18,24,n,n,n,N,N,N,0,0,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4256,4256,A11-1,51750_A11-1,0,46F,L,51750,1st,N,n,0,RESI,0,6,0,3,0,0,52,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4263,4263,A11-1,51774_A11-1,830000,46F,W,51774,1st,N,n,2,RESI,0,8,0,2,8,13,39,n,n,n,N,N,N,0,1,2,3,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4266,4266,A11-1,51776_A11-1,0,46F,L,51776,1st,N,n,0,RESI,0,6,0,1,4,0,55,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4271,4271,A11-1,51796_A11-1,800000,46F,L,51796,1st,N,n,0,RESI,0,2,0,1,2,8,29,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4273,4273,A11-1,51806_A11-1,0,46F,W,51806,1st,N,n,2,RESI,0,13,0,3,16,0,45,n,n,n,N,N,N,0,2,3,3,2,0,0,0,Y,3,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4277,4277,A11-1,51831_A11-1,1150000,46F,W,51831,1st,N,n,0,RESI,0,7,0,2,4,20,56,n,n,n,N,N,N,0,3,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4280,4280,A11-1,51832_A11-1,600000,46F,L,51832,1st,N,n,0,RESI,0,0,-3,1,1,30,28,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4282,4282,A11-1,51847_A11-1,0,46F,L,51847,1st,N,n,0,RESI,0,6,0,1,4,0,52,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4284,4284,A11-1,51848_A11-1,2300000,46F,L,51848,1st,N,n,0,RESI,0,4,0,1,3,23,30,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4287,4287,A11-1,51850_A11-1,2600000,46F,L,51850,1st,N,n,0,RESI,0,5,0,1,6,26,33,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4291,4291,A11-1,51869_A11-1,0,46F,W,51869,1st,N,n,0,RESI,0,8,0,3,4,0,56,n,n,n,N,N,N,0,3,3,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4295,4295,A11-1,51876_A11-1,1400000,46F,L,51876,1st,N,n,0,RESI,0,2,0,1,0,14,32,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4297,4297,A11-1,51888_A11-1,0,46F,W,51888,1st,N,n,2,RESI,0,8,0,3,1,0,47,n,n,n,N,N,N,0,2,3,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4301,4301,A11-1,51896_A11-1,2280000,46F,W,51896,1st,N,n,0,RESI,0,9,0,2,3,59,52,n,n,n,N,N,N,0,3,2,2,0,0,0,0,,0,2,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4304,4304,A11-1,51898_A11-1,310000,46F,W,51898,1st,N,n,2,RESI,0,8,0,3,2,13,48,n,n,n,N,N,N,0,2,3,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4308,4308,A11-1,51910_A11-1,360000,46F,L,51910,1st,N,n,0,RESI,0,0,-3,1,1,18,28,n,n,n,N,N,N,0,0,1,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4310,4310,A11-1,51911_A11-1,1500000,46F,W,51911,1st,N,n,2,RESI,0,8,0,2,4,15,49,n,n,n,N,N,N,0,2,2,2,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4313,4313,A11-1,51923_A11-1,0,46F,L,51923,1st,N,n,1,RESI,0,4,0,2,2,0,34,n,n,n,N,N,N,0,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4318,4318,A11-1,51936_A11-1,280000,46F,W,51936,1st,N,n,0,RESI,0,7,0,2,12,14,49,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4321,4321,A11-1,51938_A11-1,4100000,46F,W,51938,1st,N,n,0,RESI,0,9,0,1,12,41,38,n,n,Y,N,N,N,0,1,1,3,0,0,0,3,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4323,4323,A11-1,51948_A11-1,560000,46F,W,51948,1st,N,n,0,RESI,0,9,0,3,15,27,55,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4327,4327,A11-1,51952_A11-1,260000,46F,L,51952,1st,N,n,0,RESI,0,4,0,1,4,6,30,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4329,4329,A11-1,51955_A11-1,3700000,46F,W,51955,1st,N,n,2,RESI,0,8,0,3,1,37,36,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
4333,4333,A11-1,51971_A11-1,2100000,46F,L,51971,1st,N,n,1,RESI,0,2,0,2,0,21,28,n,n,n,N,N,N,0,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,0.1,10.06,46,1144,14,30,0.974342319
