,SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,supply
1669,10886,1514,A1-4,20357_A1-4,1380000,46F,W,20357,3rd,N,n,2,N_RESI,5,5,0,3,0,30,26,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1670,10889,1517,A1-4,20359_A1-4,180000,46F,W,20359,3rd,N,n,1,N_RESI,6,6,0,2,0,9,30,n,Y,n,3,1st,N_RESI,1,1,2,0,0,0,3,0,,0,0,0.575428344,25337,4.4,n,223097,82
1671,10892,1520,A1-4,20360_A1-4,0,46F,W,20360,2nd,N,n,1,N_RESI,2,2,0,2,0,0,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1672,10901,1529,A1-4,20365_A1-4,3000000,46F,W,20365,3rd,N,n,1,N_RESI,4,4,0,2,0,30,40,n,n,n,3,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1675,10929,1557,A1-4,20377_A1-4,5500000,46F,W,20377,1st,N,n,1,RESI,6,6,0,3,0,55,37,n,n,n,3,1st,RESI,1,1,3,0,0,0,0,0,,0,2,0.575428344,25337,4.4,n,223097,82
1678,10944,1572,A1-4,20383_A1-4,0,46F,W,20383,1st,N,n,2,RESI,7,7,0,3,2,0,37,n,n,n,2,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1679,10958,1586,A1-4,20396_A1-4,0,46F,W,20396,3rd,N,n,1,N_RESI,2,2,0,2,0,0,29,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1681,10966,1594,A1-4,20399_A1-4,3820000,46F,W,20399,3rd,N,n,1,N_RESI,6,6,0,2,0,61,38,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1682,10969,1597,A1-4,20400_A1-4,3940000,46F,W,20400,3rd,N,n,2,N_RESI,8,8,0,3,0,98,28,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1683,10977,1605,A1-4,20403_A1-4,560000,46F,W,20403,1st,N,n,3,RESI,6,6,0,3,0,28,28,n,n,n,4,2nd,RESI,3,0,3,0,3,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1685,10994,1622,A1-4,20410_A1-4,1500000,46F,W,20410,3rd,N,n,1,N_RESI,3,3,0,2,0,15,31,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1686,11001,1629,A1-4,20415_A1-4,620000,46F,W,20415,2nd,N,n,1,N_RESI,5,5,0,2,0,31,28,n,Y,n,2,1st,N_RESI,1,0,2,0,0,0,3,0,,0,0,0.575428344,25337,4.4,n,223097,82
1687,11004,1632,A1-4,20416_A1-4,0,46F,W,20416,1st,N,n,1,RESI,4,4,0,2,2,0,35,n,n,n,5,2nd,RESI,1,1,2,1,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1688,11007,1635,A1-4,20418_A1-4,8400000,46F,W,20418,3rd,N,n,1,N_RESI,6,6,0,3,0,106,29,n,n,n,1,1st,N_RESI,1,0,3,0,0,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1689,11020,1648,A1-4,20421_A1-4,2420000,46F,W,20421,3rd,N,n,1,N_RESI,3,3,0,2,0,25,32,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1690,11023,1651,A1-4,20425_A1-4,0,46F,W,20425,3rd,N,n,2,N_RESI,6,6,0,3,0,0,35,n,n,n,2,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1691,11028,1656,A1-4,20430_A1-4,0,46F,W,20430,2nd,N,n,1,N_RESI,4,4,0,2,0,0,40,n,n,n,2,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1692,11031,1659,A1-4,20434_A1-4,0,46F,W,20434,2nd,N,n,2,N_RESI,5,5,0,3,0,0,28,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1693,11050,1678,A1-4,20450_A1-4,0,46F,W,20450,3rd,N,n,1,N_RESI,3,3,0,2,0,0,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1694,11053,1681,A1-4,20453_A1-4,0,46F,W,20453,3rd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
2069,13648,747,HO,1025_HO,0,46F,W,1025,3rd,N,n,2,RESI,6,6,0,3,0,0,33,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2071,13659,758,HO,1031_HO,3100000,46F,W,1031,3rd,N,n,1,RESI,6,6,0,2,0,99,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,84
2072,13662,761,HO,1032_HO,0,46F,W,1032,3rd,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2093,13734,833,HO,1334_HO,0,46F,W,1334,3rd,N,n,3,RESI,6,6,0,4,0,0,27,n,n,n,3,1st,N_RESI,3,0,3,0,3,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2095,13745,844,HO,1338_HO,0,46F,W,1338,1st,N,n,1,RESI,6,6,0,2,7,0,33,n,n,n,1,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2111,13816,915,HO,1927_HO,0,46F,W,1927,1st,N,n,1,RESI,5,5,0,2,10,0,29,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2112,13818,917,HO,1928_HO,0,46F,W,1928,3rd,N,n,2,RESI,5,5,0,4,0,0,27,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2113,13824,923,HO,1936_HO,1350000,46F,W,1936,1st,N,n,2,RESI,6,6,0,3,0,37,23,n,n,n,3,1st,RESI,2,0,3,0,2,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,84
2115,13830,929,HO,1939_HO,0,46F,W,1939,1st,N,n,1,RESI,5,5,0,2,1,0,40,n,n,n,2,1st,RESI,1,2,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2154,13967,1066,HO,2819_HO,0,46F,W,2819,3rd,N,n,1,RESI,2,2,0,2,0,0,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2174,14042,1141,HO,3121_HO,0,46F,W,3121,1st,N,n,2,RESI,7,7,0,3,2,0,34,n,n,n,4,2nd,RESI,2,1,3,1,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2175,14046,1145,HO,3122_HO,0,46F,W,3122,1st,N,n,1,RESI,3,3,0,2,0,0,33,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2176,14048,1147,HO,3124_HO,0,46F,W,3124,1st,N,n,1,RESI,3,3,0,2,0,0,32,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2195,14128,1227,HO,3430_HO,0,46F,W,3430,1st,N,n,1,RESI,5,5,0,2,9,0,24,n,n,n,2,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2204,14165,1264,HO,3734_HO,0,46F,W,3734,1st,N,n,1,RESI,4,4,0,2,2,0,38,n,n,n,1,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2218,14215,1314,HO,4001_HO,0,46F,W,4001,1st,N,n,1,RESI,5,5,0,2,28,0,29,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2219,14218,1317,HO,4002_HO,3720000,46F,W,4002,1st,N,n,1,RESI,6,6,0,2,21,38,27,n,n,n,2,1st,RESI,1,0,2,3,0,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,84
2221,14227,1326,HO,4006_HO,0,46F,W,4006,1st,N,n,1,RESI,6,6,0,2,17,0,31,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2223,14232,1331,HO,4009_HO,0,46F,W,4009,3rd,N,n,1,RESI,3,3,0,2,0,0,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2264,14389,1488,HO,4909_HO,0,46F,W,4909,1st,N,n,1,RESI,8,8,0,2,11,0,26,n,Y,n,1,1st,RESI,1,0,2,3,0,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,84
2299,14659,1758,HO,10245_HO,0,46F,W,10245,3rd,N,n,1,N_RESI,2,2,0,2,0,0,26,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2300,14662,1761,HO,10252_HO,600000,46F,L,10252,1st,N,n,1,RESI,6,6,0,2,7,28,31,n,n,n,5,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2301,14665,1764,HO,10254_HO,3000000,46F,W,10254,3rd,N,n,1,N_RESI,3,3,0,2,0,30,36,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2302,14678,1777,HO,10272_HO,700000,46F,W,10272,3rd,N,n,1,N_RESI,5,5,0,2,0,35,26,n,Y,n,1,1st,N_RESI,1,0,2,0,0,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,84
2304,14688,1787,HO,10275_HO,7900000,46F,W,10275,2nd,N,n,1,N_RESI,6,6,0,2,0,79,37,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,84
2305,14691,1790,HO,10278_HO,1000000,46F,W,10278,1st,N,n,1,RESI,6,6,0,3,15,20,28,n,n,n,3,1st,RESI,1,0,3,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2306,14695,1794,HO,10279_HO,0,46F,W,10279,1st,N,n,1,RESI,3,3,0,2,1,0,27,n,n,n,1,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2307,14700,1799,HO,10289_HO,0,46F,W,10289,1st,N,n,1,RESI,3,3,0,2,0,0,34,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2308,14703,1802,HO,10291_HO,1650000,46F,W,10291,1st,N,n,1,RESI,6,6,0,2,7,33,32,n,n,n,3,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2310,14724,1823,HO,10303_HO,0,46F,W,10303,1st,N,n,2,RESI,9,9,0,3,22,0,33,n,n,n,5,2nd,RESI,2,1,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2311,14728,1827,HO,10304_HO,780000,46F,W,10304,1st,N,n,1,RESI,6,6,0,2,23,16,30,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2313,14742,1841,HO,10314_HO,2000000,46F,W,10314,3rd,N,n,1,N_RESI,3,3,0,2,0,33,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2314,14745,1844,HO,10315_HO,1160000,46F,W,10315,3rd,N,n,1,N_RESI,2,2,0,2,0,26,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2315,14748,1847,HO,10316_HO,1550000,46F,W,10316,2nd,N,n,1,N_RESI,3,3,0,2,0,32,36,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2316,14756,1855,HO,10321_HO,0,46F,W,10321,1st,N,n,1,RESI,2,2,0,2,0,0,26,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2317,14761,1860,HO,10327_HO,0,46F,W,10327,3rd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2318,14772,1871,HO,10330_HO,1600000,46F,L,10330,1st,N,n,1,RESI,6,6,0,3,3,32,31,n,n,n,4,2nd,RESI,1,1,3,2,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2319,14775,1874,HO,10331_HO,680000,46F,W,10331,1st,N,n,1,RESI,7,7,0,2,5,8,45,n,n,n,3,1st,RESI,1,2,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2320,14778,1877,HO,10333_HO,0,46F,W,10333,1st,N,n,1,RESI,4,4,0,2,1,0,31,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2321,14788,1887,HO,10339_HO,0,46F,W,10339,1st,N,n,1,RESI,0,0,-5,2,0,0,27,n,n,n,2,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2322,14800,1899,HO,10346_HO,3220000,46F,W,10346,2nd,N,n,1,N_RESI,2,2,0,2,0,33,27,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2323,14802,1901,HO,10347_HO,0,46F,W,10347,1st,N,n,2,RESI,8,8,0,3,3,0,35,n,n,n,3,1st,RESI,2,1,3,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2324,14812,1911,HO,10353_HO,0,46F,W,10353,2nd,N,n,1,N_RESI,4,4,0,2,0,0,40,n,n,n,1,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2325,14814,1913,HO,10354_HO,700000,46F,W,10354,1st,N,n,1,RESI,5,5,0,2,3,14,31,n,n,n,2,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2326,14817,1916,HO,10357_HO,2650000,46F,W,10357,1st,N,n,2,RESI,7,7,0,3,1,38,26,n,n,n,4,2nd,RESI,2,0,3,1,2,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,84
2327,14823,1922,HO,10360_HO,0,46F,W,10360,1st,N,n,1,RESI,3,3,0,2,2,0,24,n,n,n,3,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2328,14826,1925,HO,10361_HO,0,46F,W,10361,1st,N,n,2,RESI,11,11,0,3,14,0,27,n,Y,n,4,2nd,RESI,2,0,3,3,2,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,84
2330,14841,1940,HO,10370_HO,140000,46F,W,10370,3rd,N,n,1,N_RESI,2,2,0,2,0,7,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2331,14847,1946,HO,10373_HO,0,46F,W,10373,3rd,N,n,1,N_RESI,3,3,0,2,0,0,35,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2332,14853,1952,HO,10375_HO,2700000,46F,W,10375,1st,N,n,2,RESI,9,9,0,3,9,27,30,n,n,n,2,1st,RESI,2,1,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2333,14856,1955,HO,10376_HO,0,46F,W,10376,1st,N,n,1,RESI,4,4,0,2,1,0,33,n,n,n,1,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2334,14859,1958,HO,10377_HO,520000,46F,W,10377,1st,N,n,2,RESI,10,10,0,3,2,21,31,n,Y,n,3,1st,RESI,2,1,3,1,2,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,84
2335,14866,1965,HO,10382_HO,340000,46F,W,10382,2nd,N,n,1,N_RESI,3,3,0,2,0,17,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2336,14871,1970,HO,10385_HO,3300000,46F,W,10385,2nd,N,n,1,N_RESI,3,3,0,2,0,33,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2337,14885,1984,HO,10392_HO,1600000,46F,W,10392,3rd,N,n,1,N_RESI,2,2,0,2,0,32,28,n,n,n,3,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2338,14891,1990,HO,10396_HO,3800000,46F,W,10396,2nd,N,n,1,N_RESI,4,4,0,2,0,38,31,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,84
2340,14916,2015,HO,10423_HO,700000,46F,W,10423,1st,N,n,1,RESI,4,4,0,2,1,35,31,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2341,14921,2020,HO,10426_HO,0,46F,W,10426,1st,N,n,1,RESI,3,3,-3,2,26,0,32,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2342,14924,2023,HO,10428_HO,2400000,46F,W,10428,1st,N,n,1,RESI,5,5,0,2,28,24,28,n,n,n,3,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2343,14927,2026,HO,10430_HO,1070000,46F,W,10430,1st,N,n,2,RESI,8,8,0,3,21,16,28,n,n,n,3,1st,RESI,2,0,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2344,14931,2030,HO,10431_HO,0,46F,W,10431,1st,N,n,1,RESI,3,3,0,2,0,0,31,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2345,14937,2036,HO,10433_HO,1100000,46F,W,10433,2nd,N,n,1,N_RESI,3,3,0,2,0,11,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2346,14940,2039,HO,10434_HO,950000,46F,W,10434,1st,N,n,1,RESI,6,6,0,2,11,10,32,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2347,14942,2041,HO,10435_HO,620000,46F,W,10435,1st,N,n,1,RESI,5,5,0,2,4,21,34,n,n,n,1,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2348,14945,2044,HO,10436_HO,3000000,46F,W,10436,1st,N,n,1,RESI,3,3,0,2,2,30,28,n,n,n,3,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2349,14948,2047,HO,10439_HO,0,46F,W,10439,3rd,N,n,1,N_RESI,3,3,0,2,0,0,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2351,14958,2057,HO,10446_HO,7800000,46F,W,10446,2nd,N,n,1,N_RESI,6,6,0,2,0,78,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,84
2352,14960,2059,HO,10450_HO,0,46F,W,10450,2nd,N,n,2,N_RESI,3,3,-3,3,0,0,34,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2353,14964,2063,HO,10451_HO,0,46F,W,10451,1st,N,n,1,RESI,2,2,0,2,0,0,22,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2355,14972,2071,HO,10455_HO,0,46F,W,10455,1st,N,n,1,RESI,6,6,0,2,5,0,32,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2356,14979,2078,HO,10458_HO,1600000,46F,W,10458,1st,N,n,1,RESI,3,3,0,2,0,16,32,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2357,14982,2081,HO,10460_HO,1140000,46F,W,10460,1st,N,n,1,RESI,4,4,0,2,1,27,37,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2358,14990,2089,HO,10466_HO,0,46F,W,10466,1st,N,n,2,RESI,6,6,0,3,2,0,29,n,n,n,5,2nd,RESI,2,0,3,1,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2359,14997,2096,HO,10472_HO,1160000,46F,W,10472,3rd,N,n,1,N_RESI,3,3,0,3,0,24,29,n,n,n,2,1st,N_RESI,1,0,3,0,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2360,15013,2112,HO,10480_HO,660000,46F,W,10480,1st,N,n,1,RESI,6,6,0,2,31,33,32,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2362,15024,2123,HO,10484_HO,1100000,46F,W,10484,1st,N,n,1,RESI,6,6,0,2,32,11,32,n,n,n,3,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
2364,15039,2138,HO,10492_HO,0,46F,W,10492,1st,N,n,1,RESI,6,6,0,2,20,0,31,n,n,n,1,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,84
3299,18758,1548,A17,1011_A17,0,46F,W,1011,3rd,N,n,2,RESI,7,7,0,3,0,0,40,n,n,n,4,2nd,N_RESI,2,2,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3301,18766,1556,A17,1024_A17,450000,46F,W,1024,3rd,N,Y,1,RESI,3,3,0,2,0,15,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3303,18774,1564,A17,1028_A17,0,46F,W,1028,3rd,N,n,1,RESI,3,3,0,2,0,0,33,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3312,18799,1589,A17,1062_A17,0,46F,W,1062,1st,N,n,2,RESI,8,8,0,3,5,0,28,n,n,n,5,2nd,RESI,2,0,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3316,18811,1601,A17,1077_A17,0,46F,W,1077,2nd,N,n,1,RESI,3,3,0,2,0,0,31,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3321,18823,1613,A17,1099_A17,0,46F,W,1099,1st,N,n,1,RESI,5,5,0,2,3,0,35,n,n,n,4,2nd,RESI,1,1,2,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3327,18837,1627,A17,1110_A17,0,46F,W,1110,1st,N,n,1,RESI,8,8,0,2,26,0,26,n,Y,n,2,1st,RESI,1,0,2,3,0,0,3,0,,0,0,0.32112226,29157,1,y,230273,132
3328,18839,1629,A17,1112_A17,900000,46F,W,1112,1st,N,n,1,RESI,10,10,0,2,7,45,35,n,Y,n,4,2nd,RESI,1,1,2,3,0,0,3,0,,0,1,0.32112226,29157,1,y,230273,132
3329,18842,1632,A17,1114_A17,0,46F,W,1114,3rd,N,n,1,RESI,3,3,0,2,0,0,31,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3332,18851,1641,A17,1126_A17,0,46F,W,1126,3rd,N,n,1,RESI,2,2,0,2,0,0,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3347,18883,1673,A17,1170_A17,0,46F,W,1170,1st,N,n,2,RESI,9,9,0,3,31,0,31,n,n,n,2,1st,RESI,2,1,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3361,18925,1715,A17,1231_A17,0,46F,W,1231,1st,N,n,1,RESI,5,5,0,2,3,0,30,n,n,n,1,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3362,18927,1717,A17,1245_A17,0,46F,W,1245,3rd,N,n,2,RESI,9,9,0,3,0,0,33,n,Y,n,5,2nd,N_RESI,2,1,3,0,2,0,3,0,,0,0,0.32112226,29157,1,y,230273,132
3366,18942,1732,A17,1277_A17,0,46F,W,1277,2nd,N,n,1,RESI,4,4,0,2,0,0,46,n,n,n,2,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3368,18947,1737,A17,1284_A17,0,46F,W,1284,2nd,N,n,1,RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3375,18972,1762,A17,1302_A17,0,46F,W,1302,1st,N,n,2,RESI,7,7,0,3,1,0,32,n,n,n,2,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3384,19002,1792,A17,1336_A17,0,46F,W,1336,1st,N,Y,2,RESI,7,7,0,3,3,0,27,n,n,n,2,1st,RESI,2,0,3,2,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3386,19006,1796,A17,1343_A17,0,46F,W,1343,2nd,N,n,1,RESI,3,3,0,2,0,0,30,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3399,19048,1838,A17,1400_A17,0,46F,W,1400,1st,N,n,2,RESI,6,6,0,2,1,0,34,n,n,n,2,1st,RESI,2,1,2,1,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3409,19082,1872,A17,1452_A17,0,46F,W,1452,1st,N,n,2,RESI,12,12,0,3,7,0,33,n,Y,n,4,2nd,RESI,2,1,3,3,2,0,3,0,,0,0,0.32112226,29157,1,y,230273,132
3412,19096,1886,A17,1477_A17,2350000,46F,W,1477,3rd,N,n,1,RESI,4,4,0,2,0,47,33,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3414,19102,1892,A17,1486_A17,0,46F,W,1486,2nd,N,n,1,RESI,3,3,0,2,0,0,33,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3416,19106,1896,A17,1491_A17,0,46F,W,1491,1st,N,n,2,RESI,8,8,0,3,16,0,29,n,n,n,5,2nd,RESI,2,0,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
